source_folder,source_session_path,session_id,participant_id,timestamp_ms,label_3class,delta_pct,theta_pct,low_alpha_pct,high_alpha_pct,low_beta_pct,high_beta_pct,low_gamma_pct,mid_gamma_pct,attention,meditation,signal_quality,marker_ev_praised_active,marker_ev_qna_active,marker_ev_question_active,marker_ev_scolded_active,marker_ev_speaking_active,marker_ev_tech_issue_active
sessions 5,sessions 5/bikash,bikash,bikash,1774867725749,neutral,0.2177161367,0.5527313121,0.0468773292,0.1212956080,0.0391050626,0.0106140396,0.0040775642,0.0075829476,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867726727,neutral,0.4298934327,0.3598165472,0.0293074309,0.0296214503,0.0539756810,0.0559434941,0.0271227199,0.0143192439,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867727721,neutral,0.2710852518,0.4208787945,0.0621417935,0.0869979334,0.0740989923,0.0499416310,0.0131724300,0.0216831736,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867728712,neutral,0.5153091433,0.1019147369,0.0672740526,0.1356193454,0.0298656479,0.0530417114,0.0447620573,0.0522133052,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867731696,neutral,0.2931550312,0.2665181800,0.0613161769,0.2727088308,0.0168119113,0.0443624193,0.0129841482,0.0321433023,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867733675,neutral,0.3234962325,0.1709121255,0.0681774393,0.0773394096,0.0957243119,0.0647454468,0.0507334653,0.1488715691,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867735666,neutral,0.2847730493,0.2553350666,0.0544926748,0.2427686983,0.0522702385,0.0511928599,0.0325067130,0.0266606995,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867737651,neutral,0.5206595998,0.3207240514,0.0519173261,0.0531601957,0.0254786047,0.0099462858,0.0123370343,0.0057769022,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867738646,neutral,0.2965443781,0.2355299608,0.0019568145,0.2242176721,0.0736074865,0.0531705910,0.0871425560,0.0278305411,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867740637,neutral,0.1701795183,0.2419768227,0.1182591928,0.0704930487,0.2121239467,0.1189965485,0.0532014423,0.0147694800,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867742619,neutral,0.1297028475,0.2926773109,0.0932130562,0.0641641991,0.1246397278,0.1627795406,0.0712642620,0.0615590559,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867745617,neutral,0.4090940379,0.2915142900,0.0432334020,0.0607645873,0.0463239831,0.0568669440,0.0376231196,0.0545796361,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867747585,neutral,0.1101814591,0.2813093034,0.1658396083,0.0833855903,0.0796790520,0.1527301156,0.0252684854,0.1016063860,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867749572,neutral,0.3201748164,0.1728520488,0.1535003737,0.1111550162,0.0668701113,0.0610686078,0.0827292679,0.0316497579,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867751556,neutral,0.5910101201,0.0435120638,0.0799106239,0.0194268952,0.1309053253,0.0485420845,0.0256642776,0.0610286095,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867753543,neutral,0.5753020672,0.1076405930,0.1242603080,0.0712262871,0.0553489311,0.0257890420,0.0103111507,0.0301216209,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867754542,neutral,0.3203210872,0.4105609428,0.0158595924,0.0345085717,0.0469888340,0.0975257952,0.0220661335,0.0521690433,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867756529,neutral,0.0432346477,0.2845858816,0.0991631312,0.2935973725,0.1031033628,0.0921160168,0.0585930565,0.0256065309,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867758507,neutral,0.7140399911,0.0984909221,0.0701327770,0.0725630111,0.0193252335,0.0102332641,0.0083020695,0.0069127316,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867759508,neutral,0.6571250608,0.1775380650,0.0199725969,0.0981784885,0.0162519429,0.0139329619,0.0122360252,0.0047648590,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867760498,neutral,0.6513787217,0.1412739911,0.0563791831,0.0252306841,0.0518493172,0.0361897146,0.0203309547,0.0173674336,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867761494,neutral,0.4987300820,0.1592996505,0.0818527914,0.1163910097,0.0729884476,0.0275368840,0.0305690977,0.0126320371,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867763480,neutral,0.4516895562,0.2227377219,0.0977942167,0.0446714867,0.1283788292,0.0391157983,0.0071312479,0.0084811430,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867765468,neutral,0.2627452685,0.3462241229,0.0877145779,0.1071706766,0.0656181159,0.0899499807,0.0319676591,0.0086095984,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867767454,neutral,0.2445773969,0.2490486918,0.1247674222,0.1212731118,0.1513537528,0.0501712881,0.0329795430,0.0258287933,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867769436,neutral,0.2442391305,0.3893824132,0.0597095605,0.0716241718,0.0985963723,0.1020781408,0.0208531698,0.0135170412,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867770433,neutral,0.3403569505,0.3877225730,0.0003491049,0.1339215598,0.0279363334,0.0402564867,0.0569678687,0.0124891230,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867772420,neutral,0.6314710087,0.1182768588,0.0719237476,0.0464520791,0.0506762807,0.0360337433,0.0237766467,0.0213896351,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867774403,neutral,0.1067735283,0.3314939114,0.1931861824,0.1356390437,0.0533732773,0.1184017688,0.0383735363,0.0227587518,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867775400,neutral,0.2934725610,0.4640721353,0.0373247093,0.0994609952,0.0296151141,0.0430326783,0.0198180174,0.0132037895,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867776386,neutral,0.4855907591,0.2949079772,0.0756927599,0.0676862154,0.0275705854,0.0290002053,0.0142331770,0.0053183206,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867779372,neutral,0.2881885049,0.3763071875,0.1198282743,0.0832988684,0.0652242918,0.0375751013,0.0180609180,0.0115168538,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867781357,neutral,0.2963507083,0.5273513619,0.0455367342,0.0316426700,0.0477556917,0.0399488708,0.0070539330,0.0043600301,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867782354,neutral,0.2898708519,0.2254642769,0.1032902974,0.1716355270,0.0690135147,0.0478542414,0.0469339404,0.0459373503,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867783339,neutral,0.2319151194,0.2741251989,0.0847915119,0.2152679045,0.0653114058,0.0359883289,0.0522917772,0.0403087533,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867785326,neutral,0.4419277648,0.1958110874,0.0216133246,0.1378935709,0.0323946907,0.1191586031,0.0272342620,0.0239666965,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867788308,neutral,0.3349052444,0.3248984450,0.0306939278,0.1685916231,0.0504139631,0.0511667164,0.0216221732,0.0177079071,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867790291,neutral,0.1049045638,0.4945173528,0.1131872061,0.1522741098,0.0445430408,0.0461137096,0.0330798096,0.0113802075,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867795256,neutral,0.1326456937,0.5435616822,0.0780535135,0.0261623587,0.1286448545,0.0344009231,0.0280154894,0.0285154850,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867797250,neutral,0.0864886125,0.4988972247,0.0837019035,0.1630212186,0.0467627046,0.0708895833,0.0315896904,0.0186490625,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867799236,neutral,0.1981550388,0.2715731417,0.0778574788,0.2318684634,0.0675320326,0.1087481982,0.0260245086,0.0182411379,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867801218,neutral,0.1764209000,0.2582870467,0.0874097546,0.1981423521,0.0691822855,0.1068757995,0.0572585672,0.0464232944,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867802211,neutral,0.1015220713,0.3225097319,0.2737596333,0.1643361879,0.0452453439,0.0339904410,0.0306228962,0.0280136944,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867804201,neutral,0.3300556208,0.2463389930,0.0767720372,0.1218542331,0.0665299098,0.0731734766,0.0433693799,0.0419063496,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867805197,neutral,0.4893264761,0.2149695932,0.0202246212,0.1961654105,0.0219255248,0.0131368625,0.0346537175,0.0095977943,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867806185,neutral,0.1635186778,0.4059541835,0.1420558647,0.2085120207,0.0356960422,0.0324869805,0.0069403640,0.0048358666,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867811152,neutral,0.3764023076,0.4777619555,0.0261513507,0.0838199569,0.0039353673,0.0200321013,0.0075298503,0.0043671105,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867813135,neutral,0.5114704043,0.2550012797,0.0124455460,0.0786265351,0.0944826822,0.0293466345,0.0091478561,0.0094790622,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867817110,neutral,0.7981379416,0.0813892625,0.0301347181,0.0383009818,0.0236151815,0.0135158596,0.0073020883,0.0076039667,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867818106,neutral,0.4756815787,0.2175128779,0.0377751193,0.0653137530,0.0750025610,0.0606879445,0.0240078146,0.0440183510,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867820093,neutral,0.3950985064,0.2819756314,0.0637361404,0.0504836132,0.0979286036,0.0593220069,0.0322952771,0.0191602209,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867822075,neutral,0.8710152506,0.0852908470,0.0157152691,0.0081449072,0.0103431386,0.0040317456,0.0028568403,0.0026020016,47,35,0,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867827044,neutral,0.2109651107,0.3402631970,0.1440503278,0.0597625613,0.0662226112,0.0997136866,0.0395891881,0.0394333174,47,35,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867829032,neutral,0.8421433686,0.0706802315,0.0311848541,0.0128970832,0.0144692468,0.0067823918,0.0108795454,0.0109632786,47,35,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867831006,neutral,0.1695763577,0.4640351167,0.0884944929,0.1710204134,0.0365636066,0.0276495050,0.0345367610,0.0081237467,47,35,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867832997,neutral,0.0848983908,0.5837488768,0.0332266969,0.1328227422,0.0770518886,0.0244517881,0.0150568014,0.0487428152,47,35,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867833998,neutral,0.4593628423,0.3268275976,0.0069437294,0.0874323423,0.0487090752,0.0371160467,0.0234345270,0.0101738395,47,35,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867835981,neutral,0.6269343243,0.1546784335,0.0851946522,0.0184756159,0.0795362838,0.0187701948,0.0102059290,0.0062045666,78,35,0,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867837984,neutral,0.4072147992,0.2088832949,0.2410765098,0.0639259659,0.0218545033,0.0343575480,0.0143643406,0.0083230383,94,48,0,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867839954,neutral,0.4516663793,0.3927160703,0.0639062954,0.0070914241,0.0380862599,0.0269592167,0.0083490768,0.0112252775,100,40,0,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867842934,neutral,0.8000009655,0.1605778631,0.0071873227,0.0150582329,0.0073982886,0.0047715944,0.0034932474,0.0015124854,97,30,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867844919,neutral,0.6574955511,0.1720498722,0.1110793274,0.0294607076,0.0096130308,0.0124598082,0.0022169107,0.0056247920,66,54,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867846901,neutral,0.6950199397,0.1668154560,0.0382508925,0.0578742292,0.0129995637,0.0164164213,0.0081338160,0.0044896815,66,38,0,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867849888,neutral,0.4725257775,0.2963088046,0.1801162535,0.0141203523,0.0142883714,0.0118605227,0.0083107669,0.0024691511,64,70,0,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867851873,neutral,0.3064761019,0.2499327397,0.0948777594,0.0483451805,0.1524742049,0.0535572217,0.0527717370,0.0415650549,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867853852,neutral,0.2966427810,0.2532190370,0.1033093895,0.1082144503,0.0575792202,0.0844981762,0.0498974357,0.0466395100,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867855843,neutral,0.4635304856,0.2664049426,0.0548141449,0.0615502290,0.0749082980,0.0438352575,0.0213830525,0.0135735898,64,70,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867858824,neutral,0.4621143786,0.0854052945,0.1527248081,0.1386557849,0.0513203164,0.0330534590,0.0336594765,0.0430664820,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867860810,neutral,0.3030879914,0.3930122345,0.1090938260,0.0576834056,0.0648288001,0.0397394854,0.0150469790,0.0175072779,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867862793,neutral,0.8424451870,0.0095164163,0.0308492137,0.0314836415,0.0341054175,0.0180476964,0.0219409549,0.0116114728,64,70,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867863792,neutral,0.7501415798,0.1652154866,0.0390281644,0.0141641148,0.0189026661,0.0032960634,0.0046587881,0.0045931368,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867864783,neutral,0.4112282383,0.3005895395,0.1489314306,0.0240695675,0.0420599450,0.0482025326,0.0120531051,0.0128656413,64,70,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867865779,neutral,0.5088002728,0.0902871152,0.0702171740,0.1637834827,0.0694299960,0.0679315960,0.0197863572,0.0097640062,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867867771,neutral,0.2457070103,0.3675450593,0.0860734127,0.0784911353,0.0870461110,0.0635897714,0.0416977555,0.0298497445,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867869749,neutral,0.2623757143,0.3767338980,0.1556507238,0.0276164508,0.0446320864,0.0428159919,0.0528385172,0.0373366176,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867870750,neutral,0.4301011272,0.2523170107,0.0384243028,0.0443110434,0.1061893945,0.0535277560,0.0484044724,0.0267248930,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867871743,neutral,0.2146470585,0.3737612485,0.0330855256,0.0665902415,0.0369281030,0.0988501788,0.0836422319,0.0924954120,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867874718,neutral,0.3740283801,0.3051675094,0.0615753356,0.0748440906,0.0605412922,0.0538817248,0.0336429376,0.0363187297,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867876696,neutral,0.4257285897,0.2736338706,0.0574197168,0.0297359165,0.0553108273,0.0709012095,0.0412705651,0.0459993045,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867877702,neutral,0.6266803136,0.1266624896,0.0386560996,0.0273432048,0.0476986010,0.0599751995,0.0550084498,0.0179756422,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867881667,neutral,0.5902046521,0.1459959541,0.0641249940,0.0238705904,0.0550785770,0.0565192183,0.0322865686,0.0319194456,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867883649,neutral,0.3287659176,0.3826050780,0.0366255209,0.0605301038,0.0568224497,0.0568918794,0.0281261258,0.0496329248,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867885641,neutral,0.3897276427,0.2656512337,0.0268731504,0.0147023277,0.1042196105,0.0927184117,0.0844248747,0.0216827485,64,70,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867886645,neutral,0.7102023480,0.0552412387,0.0998673925,0.0260967678,0.0296632288,0.0460624649,0.0166942797,0.0161722795,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867887627,neutral,0.3616854015,0.2335704329,0.1561639101,0.0710362986,0.1040269977,0.0450350106,0.0140270792,0.0144548693,64,70,51,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867890605,neutral,0.6878980923,0.1197613479,0.0495597947,0.0823075024,0.0314734229,0.0081569810,0.0112061103,0.0096367485,64,70,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867892592,neutral,0.4264742036,0.3230428827,0.0860815509,0.0886805043,0.0404945036,0.0189302146,0.0100797247,0.0062164156,64,70,25,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867894584,neutral,0.6635483461,0.1364464003,0.1121461733,0.0278654539,0.0469362206,0.0075728668,0.0022659842,0.0032185548,70,78,26,0,0,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867896563,neutral,0.8369383249,0.0371738951,0.0281322847,0.0403201015,0.0228886074,0.0286891509,0.0020438923,0.0038137432,70,78,51,0,0,1,0,1,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867897562,neutral,0.2563203071,0.3796279323,0.0961730198,0.1789197756,0.0235003581,0.0343460101,0.0094901864,0.0216224107,70,78,26,0,1,1,0,1,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867899547,neutral,0.4173536243,0.1022222253,0.1020177432,0.0727216642,0.0542282439,0.1195194600,0.0743393761,0.0575976629,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867901536,neutral,0.4502296059,0.1070600963,0.0530620116,0.1497213679,0.0438653545,0.0422370318,0.1130922771,0.0407322550,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867903520,neutral,0.3707256532,0.1804673397,0.1009406176,0.1470872922,0.0566526128,0.0311122328,0.0366448931,0.0763693587,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867904515,neutral,0.5029915826,0.1158239877,0.0962045053,0.0799415568,0.0584578287,0.0416611467,0.0857361955,0.0191831967,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867906500,neutral,0.0497637715,0.2829264308,0.0873048482,0.2791357215,0.0636475545,0.0609260607,0.0780062775,0.0982893353,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867908479,neutral,0.4093576141,0.0693145601,0.1579108306,0.2127808531,0.0447798140,0.0303550794,0.0440069147,0.0314943340,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867910472,neutral,0.1600021625,0.3077420148,0.0683011171,0.1773042577,0.1030244411,0.0533923104,0.0394369658,0.0907967307,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867913449,neutral,0.3318847043,0.2202307651,0.0378772446,0.1044462756,0.2212022275,0.0474107897,0.0166983860,0.0202496071,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867915435,neutral,0.5035910071,0.2698380822,0.0563375985,0.0794880122,0.0311255572,0.0176061351,0.0160093904,0.0260042173,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867917418,neutral,0.5603587099,0.1868670012,0.0313842403,0.0764513811,0.0166435785,0.0550658335,0.0286692080,0.0445600475,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867919409,neutral,0.7155158264,0.1616984215,0.0227984333,0.0108555992,0.0156313929,0.0105440720,0.0176422031,0.0453140515,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867922386,neutral,0.1632493409,0.6171041953,0.0402751392,0.0768536445,0.0147725850,0.0120762290,0.0372286162,0.0384402500,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867924375,neutral,0.0452630068,0.6245878426,0.0893008995,0.0683565652,0.0465739730,0.0561710138,0.0242065010,0.0455401981,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867925371,neutral,0.2353544155,0.3176225195,0.0711494443,0.0823640674,0.0535082774,0.1266983055,0.0671388862,0.0461640842,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867926359,neutral,0.0825056151,0.5455777803,0.1036744547,0.0643537587,0.1047701280,0.0412406559,0.0278259155,0.0300516917,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867928347,neutral,0.4491252357,0.1584399981,0.1263236827,0.0969901923,0.0682911982,0.0483327903,0.0159121131,0.0365847896,70,78,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867929345,neutral,0.2940907803,0.4243350438,0.1057348538,0.0602072973,0.0905234242,0.0121142215,0.0065726911,0.0064216880,47,66,0,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867931329,neutral,0.4508519760,0.2696463525,0.1597474771,0.0202511584,0.0695697350,0.0157957986,0.0079451293,0.0061923729,60,83,0,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867933319,neutral,0.5444763128,0.2564811331,0.0571057647,0.0322741579,0.0683769877,0.0302386945,0.0048996931,0.0061472563,100,67,0,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867935301,neutral,0.4918117604,0.2283984521,0.1594974707,0.0649219930,0.0134725878,0.0220987702,0.0076135909,0.0121853748,100,67,26,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867938282,neutral,0.4838709677,0.2903225806,0.0645161290,0.0967741935,0.0322580645,0.0322580645,0.0000000000,0.0000000000,100,67,54,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867940266,neutral,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,100,67,54,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867942251,neutral,0.0679297361,0.1984819314,0.2332901709,0.2265943128,0.1882336906,0.0503211627,0.0219872898,0.0131617058,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867943250,neutral,0.2805809204,0.2853857266,0.0681323481,0.0879817617,0.0757257234,0.0781995032,0.0431901815,0.0808038351,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867944242,neutral,0.3285288830,0.1910514648,0.0358181776,0.0625243437,0.0674575783,0.1689859371,0.0767709463,0.0688626692,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867945230,neutral,0.3373805352,0.3306100930,0.1190465114,0.0375693455,0.0647603984,0.0433757990,0.0352518591,0.0320054583,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867947218,neutral,0.5468026760,0.2091909661,0.0672120439,0.0589987046,0.0282323837,0.0342520677,0.0352802670,0.0200308909,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867948217,neutral,0.2635842938,0.2399990542,0.0315567739,0.2283350054,0.0762941053,0.0979129338,0.0338953407,0.0284224929,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867949207,neutral,0.1976826613,0.5086313681,0.0753107006,0.0340164079,0.0690801308,0.0381007117,0.0492254865,0.0279525329,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867951189,neutral,0.3091586646,0.2706956303,0.0941755830,0.0656578735,0.0378581473,0.1254761822,0.0567984795,0.0401794396,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867954174,neutral,0.2456055059,0.1814430686,0.1926745337,0.0467888703,0.0896460833,0.1200723842,0.0349220789,0.0888474750,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867956158,neutral,0.4818393406,0.0538034832,0.1059826788,0.0800145799,0.0648674713,0.0416824552,0.0892978506,0.0825121404,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867957164,neutral,0.5724506889,0.1701654353,0.0872338390,0.0524529327,0.0110512035,0.0364076522,0.0402187913,0.0300194572,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867958144,neutral,0.5787600906,0.1183318865,0.0729190989,0.0487229379,0.0684468038,0.0206638262,0.0596246146,0.0325307416,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867960129,neutral,0.3244121613,0.0598164810,0.1562273358,0.2596869513,0.0398136336,0.0908260031,0.0319402377,0.0372771964,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867961126,neutral,0.3578759056,0.1448623765,0.0760276907,0.1756184008,0.0931456591,0.0630862101,0.0200392374,0.0693445196,0,0,200,0,1,0,0,0,0
sessions 5,sessions 5/bikash,bikash,bikash,1774867963110,neutral,0.6184509648,0.1718011656,0.0142577697,0.0398575079,0.0612368616,0.0205938849,0.0532885213,0.0205133240,0,0,200,0,1,0,0,0,0
